,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,place_id,googlename,googlelat,googlelon,googleaddress,cost,multiple,how
7217,Walgreens 03948,-87.754951,41.931496,5140 W Diversey Ave,,Chicago,IL,60639,1612.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7218,ADA FOODS,-87.657158,41.764984000000005,1281 W 71st St,,Chicago,IL,60636,4157.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7219,MIRANDA'S GROCERY,-87.652992,41.856602,1037 W 19th St,,Chicago,IL,60608,3351.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7220,"CRATER FOOD & LIQUOR, INC.",-87.66526800000001,41.902557,1144 N Milwaukee Ave,,Chicago,IL,60642,4019.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7221,"VAN LOV, INC.",-87.72773000000001,41.875259,4058 W Van Buren St,,Chicago,IL,60624,2746.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7222,"LA BAGUETTE KEDZIE, INC.",-87.703285,41.787006,5859 S Kedzie Ave,,Chicago,IL,60629,3212.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7223,Casey's General Store 1371,-88.537193,41.66283,16 N Center St,,Plano,IL,60545,1560.0,KENDALL,0,0,0.0,0.0,0,0.0,0,0
7224,Jewel 3182,-87.99985500000001,41.656418,1202 State St,,Lemont,IL,60439,4489.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7225,KROGER L-711,-88.95146899999999,38.299782,415 VETERANS MEMORIAL DR WEST,,MT VERNON,IL,62864,,JEFFERSON,0,0,0.0,0.0,0,0.0,0,0
7226,SCHNUCKS 0720,-88.20497900000001,40.113521999999996,200 N Vine St,,Urbana,IL,61802,2717.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
7227,Jewel 3178,-87.98532900000001,41.518314000000004,475 Nelson Rd,,New Lenox,IL,60451,2944.0,WILL,0,0,0.0,0.0,0,0.0,0,0
7228,Jewel 3080,-88.20034,41.566608,2480 S Route 59,,Plainfield,IL,60586,8085.0,WILL,0,0,0.0,0.0,0,0.0,0,0
7229,SUPERMERCADO TORRES #4,-87.85659799999999,41.892097,124 N 19th Ave,,Melrose Park,IL,60160,3703.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7230,GORDON FOOD SERVICE  MP66,-87.741272,41.745388,8146 S Cicero Ave,,Burbank,IL,60459,1509.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7231,Casey's General Store 1944,-91.291931,40.088122999999996,514 W Collins St,,Mendon,IL,62351,1306.0,ADAMS,0,0,0.0,0.0,0,0.0,0,0
7232,Hyde Park Produce Ltd,-87.596184,41.799521999999996,1226 E 53rd St,,Chicago,IL,60615,4008.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7233,Walgreens 06238,-87.575058,41.722435,2011 E 95th St,,Chicago,IL,60617,4712.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7234,TOLEDO IGA,-88.24524699999999,39.273327,121 COURTHOUSE SQ,,TOLEDO,IL,62468,,CUMBERLAND,0,0,0.0,0.0,0,0.0,0,0
7235,"J. N. MINI MART, INC.",-87.85586500000001,42.334469,1343 S Lewis Ave,,Waukegan,IL,60085,7814.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
7236,"UNI-MART ONE STOP SHOPPING, INC.",-87.669624,41.988125,5845 N Clark St,,Chicago,IL,60660,3215.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7237,WALGREENS  4009,-87.901543,41.877959999999995,4730 Butterfield Rd,,Hillside,IL,60162,1350.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7238,"KERFOOT FOOD & LIQUOR, INC.",-87.639191,41.740402,8462 S Vincennes Ave,,Chicago,IL,60620,2051.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7239,EXPRESS LANE 30,-90.42055500000001,41.489273,2101 Hospital Rd,,Silvis,IL,61282,2918.0,ROCK ISLAND,0,0,0.0,0.0,0,0.0,0,0
7240,"CERMAK PRODUCE #2, INC.",-87.736328,41.916996000000005,4401 W Armitage Ave,,Chicago,IL,60639,3523.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7241,"CERMAK PRODUCE #3, INC.",-87.746628,41.931583,4800 W Diversey Ave,,Chicago,IL,60639,1704.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7242,MARKET FRESH FINER FOODS II,-87.70661899999999,41.895607,800 N Kedzie Ave,Ste 201,Chicago,IL,60651,4100.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7243,GRANADO'S SUPERMERCADO,-87.671471,41.808483,1855 W 47th St,,Chicago,IL,60609,3844.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7244,"STEVE'S FOOD & LIQUOR, INC.",-87.621124,41.80938,204 E 47th St,,Chicago,IL,60653,3904.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7245,"A & G LIQUORS, INC.",-87.624916,41.767632,6945 S State St,,Chicago,IL,60637,4528.0,COOK,0,0,0.0,0.0,0,0.0,0,0
7246,Casey's General Store 1926,-88.73333000000001,37.158405,512 W 10th St,,Metropolis,IL,62960,1562.0,MASSAC,0,0,0.0,0.0,0,0.0,0,0
7247,Casey's General Store 1924,-87.69459499999999,39.595890000000004,1701 S Main St,,Paris,IL,61944,2944.0,EDGAR,0,0,0.0,0.0,0,0.0,0,0
